,,,,,,,,,,,
, Initial Claims ,,,, Continued Claims ,,,,I.U.R,,Covered Employment
, N.S.A , S.F. , S.A. , S.A. 4-Week , N.S.A , S.F. , S.A. , S.A. 4-Week ,N.S.A,S.A.,
10/31/98," 281,932.0000 ", 91.5000 ," 308,000.0000 "," 312,750.0000 "," 1,846,120.0000 ", 85.4000 ," 2,162,000.0000 "," 2,166,500.0000 ",1.5,1.8,"120,048,766"
11/7/98," 332,611.0000 ", 105.3000 ," 316,000.0000 "," 312,750.0000 "," 1,839,825.0000 ", 83.8000 ," 2,195,000.0000 "," 2,173,500.0000 ",1.5,1.8,"120,048,766"
11/14/98," 315,504.0000 ", 94.6000 ," 334,000.0000 "," 316,750.0000 "," 2,002,794.0000 ", 92.0000 ," 2,177,000.0000 "," 2,175,750.0000 ",1.7,1.8,"120,048,766"
11/21/98," 338,501.0000 ", 111.3000 ," 304,000.0000 "," 315,500.0000 "," 1,871,290.0000 ", 84.8000 ," 2,207,000.0000 "," 2,185,250.0000 ",1.6,1.8,"120,048,766"
11/28/98," 295,041.0000 ", 95.2000 ," 310,000.0000 "," 316,000.0000 "," 2,322,927.0000 ", 103.9000 ," 2,236,000.0000 "," 2,203,750.0000 ",1.9,1.9,"120,048,766"
12/5/98," 421,605.0000 ", 129.5000 ," 326,000.0000 "," 318,500.0000 "," 2,189,652.0000 ", 97.8000 ," 2,239,000.0000 "," 2,214,750.0000 ",1.8,1.9,"120,048,766"
12/12/98," 355,872.0000 ", 116.5000 ," 305,000.0000 "," 311,250.0000 "," 2,291,309.0000 ", 103.9000 ," 2,205,000.0000 "," 2,221,750.0000 ",1.9,1.8,"120,048,766"
12/19/98," 344,452.0000 ", 116.0000 ," 297,000.0000 "," 309,500.0000 "," 2,123,256.0000 ", 97.8000 ," 2,171,000.0000 "," 2,212,750.0000 ",1.8,1.8,"120,048,766"
12/26/98," 442,200.0000 ", 131.8000 ," 336,000.0000 "," 316,000.0000 "," 2,485,732.0000 ", 109.7000 ," 2,266,000.0000 "," 2,220,250.0000 ",2.1,1.9,"120,048,766"
1/2/99," 508,983.0000 ", 153.9000 ," 331,000.0000 "," 317,250.0000 "," 3,065,920.0000 ", 133.1000 ," 2,303,000.0000 "," 2,236,250.0000 ",2.5,1.9,"120,868,620"
1/9/99," 713,805.0000 ", 207.0000 ," 345,000.0000 "," 327,250.0000 "," 2,890,907.0000 ", 126.3000 ," 2,289,000.0000 "," 2,257,250.0000 ",2.4,1.9,"120,868,620"
1/16/99," 514,082.0000 ", 151.8000 ," 339,000.0000 "," 337,750.0000 "," 2,862,950.0000 ", 123.6000 ," 2,316,000.0000 "," 2,293,500.0000 ",2.4,1.9,"120,868,620"
1/23/99," 364,737.0000 ", 117.2000 ," 311,000.0000 "," 331,500.0000 "," 2,804,122.0000 ", 123.6000 ," 2,269,000.0000 "," 2,294,250.0000 ",2.3,1.9,"120,868,620"
1/30/99," 349,733.0000 ", 114.7000 ," 305,000.0000 "," 325,000.0000 "," 2,830,366.0000 ", 125.3000 ," 2,259,000.0000 "," 2,283,250.0000 ",2.3,1.9,"120,868,620"
2/6/99," 344,947.0000 ", 118.7000 ," 291,000.0000 "," 311,500.0000 "," 2,724,075.0000 ", 120.9000 ," 2,253,000.0000 "," 2,274,250.0000 ",2.3,1.9,"120,868,620"
2/13/99," 320,679.0000 ", 102.9000 ," 312,000.0000 "," 304,750.0000 "," 2,723,859.0000 ", 120.9000 ," 2,253,000.0000 "," 2,258,500.0000 ",2.3,1.9,"120,868,620"
2/20/99," 286,130.0000 ", 94.8000 ," 302,000.0000 "," 302,500.0000 "," 2,764,594.0000 ", 123.6000 ," 2,237,000.0000 "," 2,250,500.0000 ",2.3,1.9,"120,868,620"
2/27/99," 297,918.0000 ", 99.1000 ," 301,000.0000 "," 301,500.0000 "," 2,724,709.0000 ", 122.8000 ," 2,219,000.0000 "," 2,240,500.0000 ",2.3,1.8,"120,868,620"
3/6/99," 297,325.0000 ", 99.1000 ," 300,000.0000 "," 303,750.0000 "," 2,642,955.0000 ", 118.1000 ," 2,238,000.0000 "," 2,236,750.0000 ",2.2,1.9,"120,868,620"
3/13/99," 289,813.0000 ", 94.0000 ," 308,000.0000 "," 302,750.0000 "," 2,638,731.0000 ", 118.2000 ," 2,232,000.0000 "," 2,231,500.0000 ",2.2,1.8,"120,868,620"
3/20/99," 275,453.0000 ", 90.4000 ," 305,000.0000 "," 303,500.0000 "," 2,550,442.0000 ", 113.5000 ," 2,247,000.0000 "," 2,234,000.0000 ",2.1,1.9,"120,868,620"
3/27/99," 260,817.0000 ", 87.6000 ," 298,000.0000 "," 302,750.0000 "," 2,452,286.0000 ", 111.9000 ," 2,191,000.0000 "," 2,227,000.0000 ",2,1.8,"120,868,620"
4/3/99," 263,516.0000 ", 85.1000 ," 310,000.0000 "," 305,250.0000 "," 2,425,619.0000 ", 106.4000 ," 2,280,000.0000 "," 2,237,500.0000 ",2,1.9,"121,608,167"
4/10/99," 327,621.0000 ", 102.8000 ," 319,000.0000 "," 308,000.0000 "," 2,368,861.0000 ", 105.4000 ," 2,247,000.0000 "," 2,241,250.0000 ",1.9,1.8,"121,608,167"
4/17/99," 286,018.0000 ", 91.1000 ," 314,000.0000 "," 310,250.0000 "," 2,271,924.0000 ", 101.9000 ," 2,230,000.0000 "," 2,237,000.0000 ",1.9,1.8,"121,608,167"
4/24/99," 263,835.0000 ", 90.8000 ," 291,000.0000 "," 308,500.0000 "," 2,184,330.0000 ", 99.6000 ," 2,193,000.0000 "," 2,237,500.0000 ",1.8,1.8,"121,608,167"
5/1/99," 252,190.0000 ", 85.3000 ," 296,000.0000 "," 305,000.0000 "," 2,132,520.0000 ", 95.8000 ," 2,226,000.0000 "," 2,224,000.0000 ",1.8,1.8,"121,608,167"
5/8/99," 274,268.0000 ", 88.6000 ," 310,000.0000 "," 302,750.0000 "," 2,058,927.0000 ", 93.6000 ," 2,200,000.0000 "," 2,212,250.0000 ",1.7,1.8,"121,608,167"
5/15/99," 251,063.0000 ", 83.5000 ," 301,000.0000 "," 299,500.0000 "," 2,066,710.0000 ", 92.6000 ," 2,232,000.0000 "," 2,212,750.0000 ",1.7,1.8,"121,608,167"
5/22/99," 250,360.0000 ", 83.9000 ," 298,000.0000 "," 301,250.0000 "," 1,991,790.0000 ", 89.6000 ," 2,223,000.0000 "," 2,220,250.0000 ",1.6,1.8,"121,608,167"
5/29/99," 260,517.0000 ", 85.9000 ," 303,000.0000 "," 303,000.0000 "," 1,971,914.0000 ", 90.0000 ," 2,191,000.0000 "," 2,211,500.0000 ",1.6,1.8,"121,608,167"
6/5/99," 256,922.0000 ", 84.7000 ," 303,000.0000 "," 301,250.0000 "," 2,002,752.0000 ", 91.3000 ," 2,194,000.0000 "," 2,210,000.0000 ",1.6,1.8,"121,608,167"
6/12/99," 267,582.0000 ", 92.2000 ," 290,000.0000 "," 298,500.0000 "," 2,017,627.0000 ", 91.1000 ," 2,215,000.0000 "," 2,205,750.0000 ",1.7,1.8,"121,608,167"
6/19/99," 267,825.0000 ", 91.7000 ," 292,000.0000 "," 297,000.0000 "," 1,990,497.0000 ", 91.2000 ," 2,183,000.0000 "," 2,195,750.0000 ",1.6,1.8,"121,608,167"
6/26/99," 269,755.0000 ", 92.6000 ," 291,000.0000 "," 294,000.0000 "," 2,033,329.0000 ", 93.4000 ," 2,177,000.0000 "," 2,192,250.0000 ",1.7,1.8,"121,608,167"
7/3/99," 303,758.0000 ", 106.0000 ," 287,000.0000 "," 290,000.0000 "," 2,012,194.0000 ", 91.4000 ," 2,202,000.0000 "," 2,194,250.0000 ",1.6,1.8,"122,416,389"
7/10/99," 364,078.0000 ", 126.4000 ," 288,000.0000 "," 289,500.0000 "," 2,238,123.0000 ", 103.1000 ," 2,171,000.0000 "," 2,183,250.0000 ",1.8,1.8,"122,416,389"
7/17/99," 369,123.0000 ", 119.4000 ," 309,000.0000 "," 293,750.0000 "," 2,239,048.0000 ", 100.6000 ," 2,226,000.0000 "," 2,194,000.0000 ",1.8,1.8,"122,416,389"
7/24/99," 293,348.0000 ", 95.8000 ," 306,000.0000 "," 297,500.0000 "," 2,139,377.0000 ", 97.1000 ," 2,203,000.0000 "," 2,200,500.0000 ",1.7,1.8,"122,416,389"
7/31/99," 254,195.0000 ", 84.7000 ," 300,000.0000 "," 300,750.0000 "," 2,071,173.0000 ", 95.7000 ," 2,164,000.0000 "," 2,191,000.0000 ",1.7,1.8,"122,416,389"
8/7/99," 259,805.0000 ", 88.2000 ," 295,000.0000 "," 302,500.0000 "," 2,054,099.0000 ", 93.7000 ," 2,192,000.0000 "," 2,196,250.0000 ",1.7,1.8,"122,416,389"
8/14/99," 236,658.0000 ", 81.0000 ," 292,000.0000 "," 298,250.0000 "," 2,025,904.0000 ", 93.1000 ," 2,176,000.0000 "," 2,183,750.0000 ",1.7,1.8,"122,416,389"
8/21/99," 226,061.0000 ", 79.1000 ," 286,000.0000 "," 293,250.0000 "," 1,981,518.0000 ", 90.7000 ," 2,185,000.0000 "," 2,179,250.0000 ",1.6,1.8,"122,416,389"
8/28/99," 219,278.0000 ", 75.7000 ," 290,000.0000 "," 290,750.0000 "," 1,933,993.0000 ", 89.2000 ," 2,168,000.0000 "," 2,180,250.0000 ",1.6,1.8,"122,416,389"
9/4/99," 235,849.0000 ", 81.4000 ," 290,000.0000 "," 289,500.0000 "," 1,813,976.0000 ", 84.1000 ," 2,157,000.0000 "," 2,171,500.0000 ",1.5,1.8,"122,416,389"
9/11/99," 204,302.0000 ", 72.6000 ," 281,000.0000 "," 286,750.0000 "," 1,856,169.0000 ", 85.8000 ," 2,163,000.0000 "," 2,168,250.0000 ",1.5,1.8,"122,416,389"
9/18/99," 219,070.0000 ", 77.9000 ," 281,000.0000 "," 285,500.0000 "," 1,783,550.0000 ", 82.2000 ," 2,170,000.0000 "," 2,164,500.0000 ",1.5,1.8,"122,416,389"
9/25/99," 232,486.0000 ", 76.0000 ," 306,000.0000 "," 289,500.0000 "," 1,763,215.0000 ", 81.7000 ," 2,158,000.0000 "," 2,162,000.0000 ",1.4,1.8,"122,416,389"
10/2/99," 246,445.0000 ", 79.8000 ," 309,000.0000 "," 294,250.0000 "," 1,725,820.0000 ", 80.7000 ," 2,139,000.0000 "," 2,157,500.0000 ",1.4,1.7,"123,236,302"
10/9/99," 278,925.0000 ", 95.9000 ," 291,000.0000 "," 296,750.0000 "," 1,692,025.0000 ", 80.4000 ," 2,105,000.0000 "," 2,143,000.0000 ",1.4,1.7,"123,236,302"
10/16/99," 234,580.0000 ", 81.8000 ," 287,000.0000 "," 298,250.0000 "," 1,761,523.0000 ", 83.8000 ," 2,102,000.0000 "," 2,126,000.0000 ",1.4,1.7,"123,236,302"
10/23/99," 250,864.0000 ", 89.5000 ," 280,000.0000 "," 291,750.0000 "," 1,735,699.0000 ", 83.2000 ," 2,086,000.0000 "," 2,108,000.0000 ",1.4,1.7,"123,236,302"
10/30/99," 257,767.0000 ", 90.3000 ," 285,000.0000 "," 285,750.0000 "," 1,779,922.0000 ", 85.5000 ," 2,082,000.0000 "," 2,093,750.0000 ",1.4,1.7,"123,236,302"
11/6/99," 297,136.0000 ", 105.2000 ," 282,000.0000 "," 283,500.0000 "," 1,758,806.0000 ", 83.8000 ," 2,099,000.0000 "," 2,092,250.0000 ",1.4,1.7,"123,236,302"
11/13/99," 262,607.0000 ", 93.6000 ," 281,000.0000 "," 282,000.0000 "," 1,866,516.0000 ", 91.7000 ," 2,035,000.0000 "," 2,075,500.0000 ",1.5,1.7,"123,236,302"
11/20/99," 309,248.0000 ", 111.9000 ," 276,000.0000 "," 281,000.0000 "," 1,777,254.0000 ", 84.2000 ," 2,111,000.0000 "," 2,081,750.0000 ",1.4,1.7,"123,236,302"
11/27/99," 268,255.0000 ", 93.2000 ," 288,000.0000 "," 281,750.0000 "," 2,190,445.0000 ", 104.4000 ," 2,098,000.0000 "," 2,085,750.0000 ",1.8,1.7,"123,236,302"
12/4/99," 378,735.0000 ", 131.9000 ," 287,000.0000 "," 283,000.0000 "," 2,050,291.0000 ", 97.9000 ," 2,094,000.0000 "," 2,084,500.0000 ",1.7,1.7,"123,236,302"
12/11/99," 318,175.0000 ", 116.9000 ," 272,000.0000 "," 280,750.0000 "," 2,146,849.0000 ", 103.7000 ," 2,070,000.0000 "," 2,093,250.0000 ",1.7,1.7,"123,236,302"
12/18/99," 329,649.0000 ", 114.9000 ," 287,000.0000 "," 283,500.0000 "," 2,099,639.0000 ", 98.9000 ," 2,123,000.0000 "," 2,096,250.0000 ",1.7,1.7,"123,236,302"
12/25/99," 377,695.0000 ", 140.9000 ," 268,000.0000 "," 278,500.0000 "," 2,246,644.0000 ", 106.9000 ," 2,102,000.0000 "," 2,097,250.0000 ",1.8,1.7,"123,236,302"
1/1/00," 439,912.0000 ", 153.7000 ," 286,000.0000 "," 278,250.0000 "," 2,761,926.0000 ", 131.4000 ," 2,102,000.0000 "," 2,099,250.0000 ",2.2,1.7,"123,830,071"
1/8/00," 606,897.0000 ", 203.6000 ," 298,000.0000 "," 284,750.0000 "," 2,686,013.0000 ", 127.5000 ," 2,107,000.0000 "," 2,108,500.0000 ",2.2,1.7,"123,830,071"
1/15/00," 442,494.0000 ", 152.9000 ," 289,000.0000 "," 285,250.0000 "," 2,588,921.0000 ", 122.4000 ," 2,115,000.0000 "," 2,106,500.0000 ",2.1,1.7,"123,830,071"
1/22/00," 328,841.0000 ", 115.6000 ," 284,000.0000 "," 289,250.0000 "," 2,547,393.0000 ", 123.6000 ," 2,061,000.0000 "," 2,096,250.0000 ",2.1,1.7,"123,830,071"
1/29/00," 332,740.0000 ", 116.6000 ," 285,000.0000 "," 289,000.0000 "," 2,676,851.0000 ", 123.7000 ," 2,164,000.0000 "," 2,111,750.0000 ",2.2,1.7,"123,830,071"
2/5/00," 365,245.0000 ", 117.1000 ," 312,000.0000 "," 292,500.0000 "," 2,618,066.0000 ", 121.2000 ," 2,160,000.0000 "," 2,125,000.0000 ",2.1,1.7,"123,830,071"
2/12/00," 311,897.0000 ", 103.9000 ," 300,000.0000 "," 295,250.0000 "," 2,658,811.0000 ", 124.2000 ," 2,141,000.0000 "," 2,131,500.0000 ",2.1,1.7,"123,830,071"
2/19/00," 281,256.0000 ", 99.3000 ," 283,000.0000 "," 295,000.0000 "," 2,520,055.0000 ", 118.2000 ," 2,132,000.0000 "," 2,149,250.0000 ",2,1.7,"123,830,071"
2/26/00," 258,962.0000 ", 92.4000 ," 280,000.0000 "," 293,750.0000 "," 2,629,550.0000 ", 121.9000 ," 2,157,000.0000 "," 2,147,500.0000 ",2.1,1.7,"123,830,071"
3/4/00," 283,024.0000 ", 99.1000 ," 286,000.0000 "," 287,250.0000 "," 2,478,089.0000 ", 118.1000 ," 2,098,000.0000 "," 2,132,000.0000 ",2,1.7,"123,830,071"
3/11/00," 255,109.0000 ", 94.5000 ," 270,000.0000 "," 279,750.0000 "," 2,461,643.0000 ", 117.3000 ," 2,099,000.0000 "," 2,121,500.0000 ",2,1.7,"123,830,071"
3/18/00," 242,139.0000 ", 89.5000 ," 271,000.0000 "," 276,750.0000 "," 2,327,966.0000 ", 113.5000 ," 2,051,000.0000 "," 2,101,250.0000 ",1.9,1.7,"123,830,071"
3/25/00," 239,835.0000 ", 88.1000 ," 272,000.0000 "," 274,750.0000 "," 2,304,255.0000 ", 111.4000 ," 2,068,000.0000 "," 2,079,000.0000 ",1.9,1.7,"123,830,071"
4/1/00," 229,520.0000 ", 86.2000 ," 266,000.0000 "," 269,750.0000 "," 2,167,594.0000 ", 107.0000 ," 2,026,000.0000 "," 2,061,000.0000 ",1.7,1.6,"124,674,680"
4/8/00," 274,130.0000 ", 102.4000 ," 268,000.0000 "," 269,250.0000 "," 2,114,001.0000 ", 104.3000 ," 2,027,000.0000 "," 2,043,000.0000 ",1.7,1.6,"124,674,680"
4/15/00," 237,218.0000 ", 91.6000 ," 259,000.0000 "," 266,250.0000 "," 2,008,759.0000 ", 102.4000 ," 1,962,000.0000 "," 2,020,750.0000 ",1.6,1.6,"124,674,680"
4/22/00," 240,266.0000 ", 87.8000 ," 274,000.0000 "," 266,750.0000 "," 2,016,353.0000 ", 99.1000 ," 2,035,000.0000 "," 2,012,500.0000 ",1.6,1.6,"124,674,680"
4/29/00," 249,458.0000 ", 85.7000 ," 291,000.0000 "," 273,000.0000 "," 1,957,972.0000 ", 96.6000 ," 2,027,000.0000 "," 2,012,750.0000 ",1.6,1.6,"124,674,680"
5/6/00," 259,546.0000 ", 88.7000 ," 293,000.0000 "," 279,250.0000 "," 1,855,390.0000 ", 93.2000 ," 1,991,000.0000 "," 2,003,750.0000 ",1.5,1.6,"124,674,680"
5/13/00," 231,706.0000 ", 84.0000 ," 276,000.0000 "," 283,500.0000 "," 1,837,764.0000 ", 92.7000 ," 1,982,000.0000 "," 2,008,750.0000 ",1.5,1.6,"124,674,680"
5/20/00," 234,599.0000 ", 83.9000 ," 280,000.0000 "," 285,000.0000 "," 1,800,077.0000 ", 90.1000 ," 1,998,000.0000 "," 1,999,500.0000 ",1.4,1.6,"124,674,680"
5/27/00," 239,836.0000 ", 85.6000 ," 280,000.0000 "," 282,250.0000 "," 1,776,119.0000 ", 89.4000 ," 1,987,000.0000 "," 1,989,500.0000 ",1.4,1.6,"124,674,680"
6/3/00," 242,991.0000 ", 83.9000 ," 290,000.0000 "," 281,500.0000 "," 1,849,401.0000 ", 91.6000 ," 2,019,000.0000 "," 1,996,500.0000 ",1.5,1.6,"124,674,680"
6/10/00," 267,752.0000 ", 94.2000 ," 284,000.0000 "," 283,500.0000 "," 1,836,042.0000 ", 90.9000 ," 2,020,000.0000 "," 2,006,000.0000 ",1.5,1.6,"124,674,680"
6/17/00," 265,617.0000 ", 90.4000 ," 294,000.0000 "," 287,000.0000 "," 1,869,730.0000 ", 91.6000 ," 2,041,000.0000 "," 2,016,750.0000 ",1.5,1.6,"124,674,680"
6/24/00," 273,344.0000 ", 92.3000 ," 296,000.0000 "," 291,000.0000 "," 1,876,056.0000 ", 92.3000 ," 2,033,000.0000 "," 2,028,250.0000 ",1.5,1.6,"124,674,680"
7/1/00," 280,979.0000 ", 99.9000 ," 281,000.0000 "," 288,750.0000 "," 1,862,788.0000 ", 90.8000 ," 2,052,000.0000 "," 2,036,500.0000 ",1.5,1.6,"125,333,709"
7/8/00," 363,793.0000 ", 124.1000 ," 293,000.0000 "," 291,000.0000 "," 2,140,632.0000 ", 102.0000 ," 2,099,000.0000 "," 2,056,250.0000 ",1.7,1.7,"125,333,709"
7/15/00," 377,982.0000 ", 124.6000 ," 303,000.0000 "," 293,250.0000 "," 2,158,335.0000 ", 101.7000 ," 2,122,000.0000 "," 2,076,500.0000 ",1.7,1.7,"125,333,709"
7/22/00," 296,255.0000 ", 98.7000 ," 300,000.0000 "," 294,250.0000 "," 2,009,764.0000 ", 97.1000 ," 2,070,000.0000 "," 2,085,750.0000 ",1.6,1.7,"125,333,709"
7/29/00," 253,466.0000 ", 85.0000 ," 298,000.0000 "," 298,500.0000 "," 1,999,953.0000 ", 95.9000 ," 2,085,000.0000 "," 2,094,000.0000 ",1.6,1.7,"125,333,709"
8/5/00," 266,151.0000 ", 87.0000 ," 306,000.0000 "," 301,750.0000 "," 1,966,461.0000 ", 93.8000 ," 2,096,000.0000 "," 2,093,250.0000 ",1.6,1.7,"125,333,709"
8/12/00," 261,358.0000 ", 82.9000 ," 315,000.0000 "," 304,750.0000 "," 1,972,344.0000 ", 93.5000 ," 2,109,000.0000 "," 2,090,000.0000 ",1.6,1.7,"125,333,709"
8/19/00," 251,844.0000 ", 79.3000 ," 318,000.0000 "," 309,250.0000 "," 1,956,668.0000 ", 91.2000 ," 2,145,000.0000 "," 2,108,750.0000 ",1.6,1.7,"125,333,709"
8/26/00," 239,030.0000 ", 76.7000 ," 312,000.0000 "," 312,750.0000 "," 1,905,264.0000 ", 89.9000 ," 2,119,000.0000 "," 2,117,250.0000 ",1.5,1.7,"125,333,709"
9/2/00," 242,375.0000 ", 80.4000 ," 301,000.0000 "," 311,500.0000 "," 1,836,897.0000 ", 84.7000 ," 2,169,000.0000 "," 2,135,500.0000 ",1.5,1.7,"125,333,709"
9/9/00," 229,954.0000 ", 74.4000 ," 309,000.0000 "," 310,000.0000 "," 1,854,756.0000 ", 86.7000 ," 2,139,000.0000 "," 2,143,000.0000 ",1.5,1.7,"125,333,709"
9/16/00," 245,991.0000 ", 79.1000 ," 311,000.0000 "," 308,250.0000 "," 1,759,993.0000 ", 83.2000 ," 2,115,000.0000 "," 2,135,500.0000 ",1.4,1.7,"125,333,709"
9/23/00," 222,219.0000 ", 77.1000 ," 288,000.0000 "," 302,250.0000 "," 1,726,654.0000 ", 82.3000 ," 2,098,000.0000 "," 2,130,250.0000 ",1.4,1.7,"125,333,709"
9/30/00," 227,249.0000 ", 77.7000 ," 292,000.0000 "," 300,000.0000 "," 1,699,344.0000 ", 81.8000 ," 2,077,000.0000 "," 2,107,250.0000 ",1.4,1.7,"125,333,709"
10/7/00," 292,784.0000 ", 94.9000 ," 309,000.0000 "," 300,000.0000 "," 1,723,497.0000 ", 80.8000 ," 2,133,000.0000 "," 2,105,750.0000 ",1.4,1.7,"126,084,568"
10/14/00," 255,082.0000 ", 85.2000 ," 299,000.0000 "," 297,000.0000 "," 1,788,584.0000 ", 84.2000 ," 2,124,000.0000 "," 2,108,000.0000 ",1.4,1.7,"126,084,568"
10/21/00," 263,445.0000 ", 89.2000 ," 295,000.0000 "," 298,750.0000 "," 1,753,464.0000 ", 84.2000 ," 2,082,000.0000 "," 2,104,000.0000 ",1.4,1.7,"126,084,568"
10/28/00," 269,489.0000 ", 89.5000 ," 301,000.0000 "," 301,000.0000 "," 1,822,289.0000 ", 85.7000 ," 2,126,000.0000 "," 2,116,250.0000 ",1.4,1.7,"126,084,568"
11/4/00," 342,414.0000 ", 103.4000 ," 331,000.0000 "," 306,500.0000 "," 1,774,889.0000 ", 84.1000 ," 2,110,000.0000 "," 2,110,500.0000 ",1.4,1.7,"126,084,568"
11/11/00," 294,727.0000 ", 92.7000 ," 318,000.0000 "," 311,250.0000 "," 1,972,938.0000 ", 91.3000 ," 2,161,000.0000 "," 2,119,750.0000 ",1.6,1.7,"126,084,568"
11/18/00," 374,160.0000 ", 112.7000 ," 332,000.0000 "," 320,500.0000 "," 1,898,521.0000 ", 83.3000 ," 2,279,000.0000 "," 2,169,000.0000 ",1.5,1.8,"126,084,568"
11/25/00," 321,859.0000 ", 90.3000 ," 356,000.0000 "," 334,250.0000 "," 2,394,176.0000 ", 104.3000 ," 2,295,000.0000 "," 2,211,250.0000 ",1.9,1.8,"126,084,568"
12/2/00," 447,262.0000 ", 132.5000 ," 338,000.0000 "," 336,000.0000 "," 2,211,195.0000 ", 99.2000 ," 2,229,000.0000 "," 2,241,000.0000 ",1.8,1.8,"126,084,568"
12/9/00," 390,088.0000 ", 121.4000 ," 321,000.0000 "," 336,750.0000 "," 2,315,331.0000 ", 102.3000 ," 2,263,000.0000 "," 2,266,500.0000 ",1.8,1.8,"126,084,568"
12/16/00," 402,476.0000 ", 113.7000 ," 354,000.0000 "," 342,250.0000 "," 2,356,340.0000 ", 101.5000 ," 2,322,000.0000 "," 2,277,250.0000 ",1.9,1.8,"126,084,568"
12/23/00," 481,720.0000 ", 132.5000 ," 364,000.0000 "," 344,250.0000 "," 2,525,315.0000 ", 107.9000 ," 2,340,000.0000 "," 2,288,500.0000 ",2,1.9,"126,084,568"
12/30/00," 568,973.0000 ", 161.1000 ," 353,000.0000 "," 348,000.0000 "," 2,983,919.0000 ", 125.5000 ," 2,378,000.0000 "," 2,325,750.0000 ",2.4,1.9,"126,084,568"
1/6/01," 558,768.0000 ", 165.7000 ," 337,000.0000 "," 352,000.0000 "," 3,067,097.0000 ", 130.1000 ," 2,357,000.0000 "," 2,349,250.0000 ",2.4,1.9,"126,843,537"
1/13/01," 599,562.0000 ", 188.3000 ," 318,000.0000 "," 343,000.0000 "," 2,833,258.0000 ", 119.7000 ," 2,367,000.0000 "," 2,360,500.0000 ",2.2,1.9,"126,843,537"
1/20/01," 398,188.0000 ", 116.1000 ," 343,000.0000 "," 337,750.0000 "," 3,048,535.0000 ", 126.0000 ," 2,419,000.0000 "," 2,380,250.0000 ",2.4,1.9,"126,843,537"
1/27/01," 447,386.0000 ", 123.5000 ," 362,000.0000 "," 340,000.0000 "," 2,950,004.0000 ", 120.9000 ," 2,440,000.0000 "," 2,395,750.0000 ",2.3,1.9,"126,843,537"
2/3/01," 424,696.0000 ", 113.1000 ," 376,000.0000 "," 349,750.0000 "," 3,052,109.0000 ", 122.6000 ," 2,489,000.0000 "," 2,428,750.0000 ",2.4,2,"126,843,537"
2/10/01," 396,151.0000 ", 108.4000 ," 365,000.0000 "," 361,500.0000 "," 2,936,361.0000 ", 120.6000 ," 2,435,000.0000 "," 2,445,750.0000 ",2.3,1.9,"126,843,537"
2/17/01," 345,841.0000 ", 96.6000 ," 358,000.0000 "," 365,250.0000 "," 3,003,753.0000 ", 119.4000 ," 2,516,000.0000 "," 2,470,000.0000 ",2.4,2,"126,843,537"
2/24/01," 357,591.0000 ", 92.7000 ," 386,000.0000 "," 371,250.0000 "," 3,016,843.0000 ", 120.4000 ," 2,506,000.0000 "," 2,486,500.0000 ",2.4,2,"126,843,537"
3/3/01," 379,286.0000 ", 98.8000 ," 384,000.0000 "," 373,250.0000 "," 3,049,224.0000 ", 119.2000 ," 2,558,000.0000 "," 2,503,750.0000 ",2.4,2,"126,843,537"
3/10/01," 377,210.0000 ", 96.1000 ," 393,000.0000 "," 380,250.0000 "," 2,966,369.0000 ", 116.0000 ," 2,557,000.0000 "," 2,534,250.0000 ",2.3,2,"126,843,537"
3/17/01," 351,497.0000 ", 89.5000 ," 393,000.0000 "," 389,000.0000 "," 2,984,895.0000 ", 114.6000 ," 2,605,000.0000 "," 2,556,500.0000 ",2.4,2.1,"126,843,537"
3/24/01," 334,747.0000 ", 88.6000 ," 378,000.0000 "," 387,000.0000 "," 2,860,911.0000 ", 110.6000 ," 2,587,000.0000 "," 2,576,750.0000 ",2.3,2,"126,843,537"
3/31/01," 328,576.0000 ", 84.6000 ," 388,000.0000 "," 388,000.0000 "," 2,844,860.0000 ", 108.6000 ," 2,620,000.0000 "," 2,592,250.0000 ",2.2,2.1,"126,843,537"
4/7/01," 397,282.0000 ", 99.8000 ," 398,000.0000 "," 389,250.0000 "," 2,672,762.0000 ", 103.5000 ," 2,582,000.0000 "," 2,598,500.0000 ",2.1,2,"127,491,051"
4/14/01," 346,981.0000 ", 90.5000 ," 383,000.0000 "," 386,750.0000 "," 2,840,579.0000 ", 103.6000 ," 2,742,000.0000 "," 2,632,750.0000 ",2.2,2.2,"127,491,051"
4/21/01," 369,745.0000 ", 92.4000 ," 400,000.0000 "," 392,250.0000 "," 2,709,206.0000 ", 99.0000 ," 2,737,000.0000 "," 2,670,250.0000 ",2.1,2.1,"127,491,051"
4/28/01," 353,831.0000 ", 87.2000 ," 406,000.0000 "," 396,750.0000 "," 2,670,426.0000 ", 97.9000 ," 2,728,000.0000 "," 2,697,250.0000 ",2.1,2.1,"127,491,051"
5/5/01," 336,319.0000 ", 88.2000 ," 381,000.0000 "," 392,500.0000 "," 2,551,534.0000 ", 93.4000 ," 2,732,000.0000 "," 2,734,750.0000 ",2,2.1,"127,491,051"
5/12/01," 331,765.0000 ", 85.1000 ," 390,000.0000 "," 394,250.0000 "," 2,611,965.0000 ", 93.3000 ," 2,800,000.0000 "," 2,749,250.0000 ",2,2.2,"127,491,051"
